code,year,age,total,exposure
JPN,1990,22,37294.67,869331.7
JPN,1990,23,48183.87,836515.07
JPN,1990,24,62951.13,766671.24
JPN,1990,25,92755.67,812578.15
JPN,1990,26,107466.94,791032.85
JPN,1990,27,118047.12,775979.76
JPN,1990,28,118995.14,758725.51
JPN,1990,29,113739.05,750861.49
JPN,1990,30,102888.85,759491.02
JPN,1990,31,87629.58,775781.52
JPN,1990,32,69625.26,750575.07
JPN,1990,33,53776.97,760591.33
JPN,1990,34,42111.75,787666.94
JPN,1990,35,31998.58,814396.6
JPN,1990,36,23233.42,835025.62
JPN,1990,37,16825.3,891298.32
JPN,1990,38,11903.22,946592.03
JPN,1990,39,8418.15,1030055.36
JPN,1990,40,5680.1,1099657.81
JPN,1990,41,3597.06,1166618.83
JPN,1990,42,2055.03,1180007.48
JPN,1990,43,973.02,999903.51
JPN,1990,44,282,785827.42
JPN,1990,45,124,830219.62
JPN,1990,46,64,915138.91
JPN,1990,47,23,935248.78
JPN,1990,48,8,939006.98
JPN,1990,49,5,902932.18
JPN,1990,50,0,821453.23
JPN,1990,51,0,781669.14
JPN,1990,52,0,809472.85
JPN,1990,53,0,833848.66
JPN,1990,54,0,830780.96
JPN,1990,55,0,806155.34
JPN,1991,12,0.1,802058.37
JPN,1991,13,1.89,832528.84
JPN,1991,14,20.02,858630.05
JPN,1991,15,107,901436.6
JPN,1991,16,618.01,948867.46
JPN,1991,17,1984.05,982476.49
JPN,1991,18,4860.11,993285.17
JPN,1991,19,10852.26,971223.12
JPN,1991,20,18000.42,941574.08
JPN,1991,21,27151.64,914099.98
JPN,1991,22,37607.89,904368.04
JPN,1991,23,52625.24,867254.53
JPN,1991,24,66220.57,834586.42
JPN,1991,25,80099.89,764911.1
JPN,1991,26,109827.61,811115.89
JPN,1991,27,117206.78,790006.25
JPN,1991,28,119877.85,775207.25
JPN,1991,29,114036.71,758128.42
JPN,1991,30,101642.41,750401.02
JPN,1991,31,86545.05,759231.18
JPN,1991,32,71869.7,775516.22
JPN,1991,33,55654.32,750273.28
JPN,1991,34,41950,760437.47
JPN,1991,35,31835.76,787421.25
JPN,1991,36,23689.56,814065.89
JPN,1991,37,16233.38,834729.9
JPN,1991,38,11787.27,890889.12
JPN,1991,39,8068.19,946037.03
JPN,1991,40,5419.13,1029362
JPN,1991,41,3473.09,1098916.2
JPN,1991,42,2119.05,1165715.69
JPN,1991,43,1107.03,1178706.58
JPN,1991,44,501.01,998748.4
JPN,1991,45,154.01,784752.86
JPN,1991,46,59,828768.66
JPN,1991,47,26,913606.39
JPN,1991,48,9,933672.42
JPN,1991,49,4,937131.98
JPN,1991,50,0,901072.15
JPN,1991,51,0,819724.37
JPN,1991,52,0,779999.49
JPN,1991,53,0,807615.04
JPN,1991,54,0,831776.66
JPN,1991,55,0,828377.44
JPN,1992,12,0.1,779832.66
JPN,1992,13,1.91,801941.22
JPN,1992,14,20,832509.5
JPN,1992,15,99,858903.13
JPN,1992,16,636.01,901280.62
JPN,1992,17,1938.04,947415.89
JPN,1992,18,4843.1,979937.99
JPN,1992,19,10856.21,989994.84
JPN,1992,20,18361.37,967584.96
JPN,1992,21,27338.55,938203.15
JPN,1992,22,36997.74,911610.02
JPN,1992,23,51674.03,902722.67
JPN,1992,24,69773.39,866081.95
JPN,1992,25,81346.62,833703.45
JPN,1992,26,93039.85,764302.43
JPN,1992,27,118712.35,810619.39
JPN,1992,28,117819.34,789702.27
JPN,1992,29,113361.25,775068.58
JPN,1992,30,100425.99,758095.42
JPN,1992,31,85657.7,750492.83
JPN,1992,32,70911.4,759337.3
JPN,1992,33,57653.14,775497.31
JPN,1992,34,42528.84,750189.36
JPN,1992,35,31959.64,760499.83
JPN,1992,36,23673.47,787333.3
JPN,1992,37,17059.34,813902.04
JPN,1992,38,11437.22,834455.42
JPN,1992,39,8081.16,890541.81
JPN,1992,40,5397.1,945635.02
JPN,1992,41,3380.07,1028827.17
JPN,1992,42,2020.04,1098314.95
JPN,1992,43,1147.02,1164759.5
JPN,1992,44,537.01,1177383.09
JPN,1992,45,223.01,997603.09
JPN,1992,46,49,783621.86
JPN,1992,47,23,827403.62
JPN,1992,48,3,912118.6
JPN,1992,49,1,932048.35
JPN,1992,50,0,935521.83
JPN,1992,51,2.01,899536.52
JPN,1992,52,0,818213.01
JPN,1992,53,0,778378.94
JPN,1992,54,0,805628.14
JPN,1992,55,0,829642.72
JPN,1993,12,0.06,750264.15
JPN,1993,13,0.93,779815.39
JPN,1993,14,12.03,801808.61
JPN,1993,15,110,832469.18
JPN,1993,16,570.01,859149
JPN,1993,17,1780.03,901115.27
JPN,1993,18,4408.09,945956.86
JPN,1993,19,10571.22,977343.24
JPN,1993,20,18270.39,986703.07
JPN,1993,21,27224.57,963934.41
JPN,1993,22,37040.78,934840.78
JPN,1993,23,49219.04,909137.02
JPN,1993,24,66223.39,901076.66
JPN,1993,25,84884.79,864917.95
JPN,1993,26,95322,832820.77
JPN,1993,27,100102.11,763690.35
JPN,1993,28,119066.5,810143.13
JPN,1993,29,111568.35,789387.47
JPN,1993,30,100709.12,774908.09
JPN,1993,31,85129.79,758078.9
JPN,1993,32,69853.47,750579.07
JPN,1993,33,56687.19,759444.14
JPN,1993,34,44714.94,775412.79
JPN,1993,35,32881.69,750111.12
JPN,1993,36,23210.49,760487.89
JPN,1993,37,16696.35,787239.74
JPN,1993,38,11661.25,813683.04
JPN,1993,39,7838.17,834149.11
JPN,1993,40,5211.11,890153.01
JPN,1993,41,3366.07,945151.25
JPN,1993,42,1934.04,1028202.82
JPN,1993,43,1105.03,1097585.18
JPN,1993,44,561.02,1163696.65
JPN,1993,45,224.01,1175922.33
JPN,1993,46,83,996300.84
JPN,1993,47,28,782408.62
JPN,1993,48,11,825890.51
JPN,1993,49,2,910488.71
JPN,1993,50,0,930326.03
JPN,1993,51,0,933774.24
JPN,1993,52,0,897845.8
JPN,1993,53,0,816627.07
JPN,1993,54,0,776646.44
JPN,1993,55,0,803574.13
JPN,1994,12,0.08,733018
JPN,1994,13,1.84,750248.78
JPN,1994,14,20.08,779799.64
JPN,1994,15,106.01,801676.5
JPN,1994,16,611.01,832419.83
JPN,1994,17,1800.03,859384.36
JPN,1994,18,4240.07,900934.26
JPN,1994,19,10316.18,944462.15
JPN,1994,20,18528.32,974756.97
JPN,1994,21,28470.48,983406.72
JPN,1994,22,38303.65,960286.28
JPN,1994,23,51408.87,931490.79
JPN,1994,24,67678.15,906650
JPN,1994,25,85762.46,899442.91
JPN,1994,26,104235.77,863763.59
JPN,1994,27,108281.84,831930.4
JPN,1994,28,106858.82,763079.18
JPN,1994,29,120810.04,809651.53
JPN,1994,30,105493.79,789078.55
JPN,1994,31,90906.55,774721.5
JPN,1994,32,74528.27,758057.56
JPN,1994,33,59706.01,750639.54
JPN,1994,34,46772.8,759498.89
JPN,1994,35,36110.61,775311.74
JPN,1994,36,25418.43,750015.52
JPN,1994,37,17672.3,760467.59
JPN,1994,38,12673.21,787111.06
JPN,1994,39,8697.15,813421.24
JPN,1994,40,5293.09,833797.77
JPN,1994,41,3444.06,889741.64
JPN,1994,42,2039.04,944595.93
JPN,1994,43,1091.02,1027486.04
JPN,1994,44,614.01,1096754.26
JPN,1994,45,273,1162519.67
JPN,1994,46,98,1174353.75
JPN,1994,47,43,994933.46
JPN,1994,48,12,781092.22
JPN,1994,49,5,824321.23
JPN,1994,50,2,908733
JPN,1994,51,0,928510.89
JPN,1994,52,1,931922
JPN,1994,53,0,896065.1
JPN,1994,54,0,814907.64
JPN,1994,55,0,774837.14
JPN,1995,12,0.15,732984.18
JPN,1995,13,3.6,732996.36
JPN,1995,14,33.26,750227.89
JPN,1995,15,109.01,779769.33
JPN,1995,16,656.01,801509.47
JPN,1995,17,1837.01,832327.91
JPN,1995,18,4091.05,859583.36
JPN,1995,19,9382.1,900717.38
JPN,1995,20,17023.17,942963.34
JPN,1995,21,27104.27,972138.57
JPN,1995,22,36800.38,980093.29
JPN,1995,23,49007.5,956631.13
JPN,1995,24,63580.64,928128.93
JPN,1995,25,79455.8,904162.15
JPN,1995,26,96625.98,897805.52
JPN,1995,27,109751.11,862564.32
JPN,1995,28,107076.08,831023.91
JPN,1995,29,99810.01,762422.56
JPN,1995,30,105614.07,809158.85
JPN,1995,31,88321.89,788711.97
JPN,1995,32,73137.74,774515.14
JPN,1995,33,59026.6,758006.82
JPN,1995,34,45676.46,750657.02
JPN,1995,35,34939.35,759526.14
JPN,1995,36,26566.27,775193.11
JPN,1995,37,17998.18,749901.2
JPN,1995,38,12152.12,760377.06
JPN,1995,39,8398.08,786930.32
JPN,1995,40,5441.05,813111.09
JPN,1995,41,3314.04,833445.78
JPN,1995,42,1999.02,889187.32
JPN,1995,43,1160.02,943972.47
JPN,1995,44,558,1026691.32
JPN,1995,45,244,1095811.64
JPN,1995,46,108,1161173.76
JPN,1995,47,40,1172663.06
JPN,1995,48,12,993414.72
JPN,1995,49,10,779663.32
JPN,1995,50,0,822593.29
JPN,1995,51,0,906848.28
JPN,1995,52,0,926453.23
JPN,1995,53,0,929846.91
JPN,1995,54,0,894087.72
JPN,1995,55,0,813054.54
JPN,1996,12,0.07,722754.66
JPN,1996,13,1.54,733246.42
JPN,1996,14,17.39,733464.24
JPN,1996,15,104.01,750814.79
JPN,1996,16,601,779269
JPN,1996,17,1997.02,801648.03
JPN,1996,18,4005.04,832980.44
JPN,1996,19,8895.08,858686.29
JPN,1996,20,15749.16,900079.91
JPN,1996,21,25179.25,941568.11
JPN,1996,22,36253.36,970538.05
JPN,1996,23,49131.48,977798.82
JPN,1996,24,64208.64,954209.25
JPN,1996,25,78943.79,926253.8
JPN,1996,26,94355.94,903058.72
JPN,1996,27,107217.06,897321.3
JPN,1996,28,116142.16,862075.85
JPN,1996,29,107921.07,831016.87
JPN,1996,30,93704.93,762230.99
JPN,1996,31,95781.95,809068.48
JPN,1996,32,77471.77,788721.94
JPN,1996,33,61898.61,774636.7
JPN,1996,34,48420.48,758069.55
JPN,1996,35,36745.36,750853.21
JPN,1996,36,27630.28,759734.92
JPN,1996,37,19581.19,775359.05
JPN,1996,38,13011.13,750005.11
JPN,1996,39,8663.08,760512.62
JPN,1996,40,5626.06,787012.92
JPN,1996,41,3414.03,813107.9
JPN,1996,42,1915.02,833359.91
JPN,1996,43,1035.01,889024.92
JPN,1996,44,536.01,943634.27
JPN,1996,45,228,1026103.63
JPN,1996,46,94,1094851.82
JPN,1996,47,48,1159747.44
JPN,1996,48,19,1171281.21
JPN,1996,49,8,992156.94
JPN,1996,50,0,778288.44
JPN,1996,51,0,820976.52
JPN,1996,52,0,905002.03
JPN,1996,53,0,924438.98
JPN,1996,54,0,927848.65
JPN,1996,55,0,891975.69
JPN,1997,12,0.12,704651.36
JPN,1997,13,3.12,723061.09
JPN,1997,14,32.77,734003.44
JPN,1997,15,133,734417.14
JPN,1997,16,748.02,749630.37
JPN,1997,17,2118.04,779291.61
JPN,1997,18,4346.09,802906.22
JPN,1997,19,9253.19,830800.68
JPN,1997,20,15095.3,857829.07
JPN,1997,21,23509.47,898794.72
JPN,1997,22,33968.69,941022.14
JPN,1997,23,47465.95,969479.94
JPN,1997,24,62443.26,976515.77
JPN,1997,25,77049.55,953582.25
JPN,1997,26,91782.85,926351.74
JPN,1997,27,103127.08,903860.68
JPN,1997,28,111202.24,897501.21
JPN,1997,29,113325.29,862660.43
JPN,1997,30,98731.99,831744.45
JPN,1997,31,81218.64,762247.71
JPN,1997,32,80898.63,809452.78
JPN,1997,33,63988.28,789039.66
JPN,1997,34,49989,774691.37
JPN,1997,35,37334.76,758264.1
JPN,1997,36,27989.57,751127.24
JPN,1997,37,19635.4,759858.65
JPN,1997,38,13861.27,775395.43
JPN,1997,39,9174.18,750252.44
JPN,1997,40,5662.11,760679.95
JPN,1997,41,3519.07,786970.43
JPN,1997,42,1951.04,813143.83
JPN,1997,43,1140.03,833282.09
JPN,1997,44,557.01,888742.62
JPN,1997,45,242.01,943112.73
JPN,1997,46,95,1025188.21
JPN,1997,47,43,1093330.62
JPN,1997,48,16,1158323.48
JPN,1997,49,11,1169623.48
JPN,1997,50,1,990685.04
JPN,1997,51,0,776871.95
JPN,1997,52,0,819169.17
JPN,1997,53,0,902952.45
JPN,1997,54,2,922330.84
JPN,1997,55,0,925397
JPN,1998,12,0.11,677553.49
JPN,1998,13,2.61,704727.7
JPN,1998,14,31.29,723597.04
JPN,1998,15,164,734722.6
JPN,1998,16,772.01,733041.91
JPN,1998,17,2171.03,749397.43
JPN,1998,18,4571.07,780551.12
JPN,1998,19,9789.16,800673.02
JPN,1998,20,15721.26,829425.47
JPN,1998,21,23188.39,855557.62
JPN,1998,22,31731.53,898198.97
JPN,1998,23,44966.75,940227.03
JPN,1998,24,61590.02,968350.06
JPN,1998,25,76745.28,976177.26
JPN,1998,26,91853.52,954183.53
JPN,1998,27,102438.7,927699.64
JPN,1998,28,109327.82,904451.02
JPN,1998,29,112334.87,898254.66
JPN,1998,30,106397.77,863457.92
JPN,1998,31,89509.49,832217.65
JPN,1998,32,71709.19,762544.29
JPN,1998,33,68299.14,809853.1
JPN,1998,34,52384.87,789250.36
JPN,1998,35,39740.67,774973.57
JPN,1998,36,29499.49,758520.91
JPN,1998,37,20367.34,751043.63
JPN,1998,38,14270.23,759878.35
JPN,1998,39,9852.16,775583.59
JPN,1998,40,5889.1,750377.62
JPN,1998,41,3645.06,760545.05
JPN,1998,42,2043.04,786860.81
JPN,1998,43,1101.02,812911.91
JPN,1998,44,577.01,832884.9
JPN,1998,45,275,888143.19
JPN,1998,46,102,942244.08
JPN,1998,47,46,1023842.88
JPN,1998,48,22,1091702.44
JPN,1998,49,14,1156455.63
JPN,1998,50,0,1167716.59
JPN,1998,51,0,988932.46
JPN,1998,52,0,775174.37
JPN,1998,53,1,817110.72
JPN,1998,54,2,900799.77
JPN,1998,55,0,919816.98
JPN,1999,12,0.13,659702.12
JPN,1999,13,3.98,677670.53
JPN,1999,14,43.89,705019.75
JPN,1999,15,173.01,724341.58
JPN,1999,16,919.01,733230.43
JPN,1999,17,2435.04,732928.05
JPN,1999,18,4739.09,750079.37
JPN,1999,19,9939.19,778096.35
JPN,1999,20,16040.3,798478.83
JPN,1999,21,22844.43,825189.78
JPN,1999,22,29595.55,853283.39
JPN,1999,23,41437.77,895212.43
JPN,1999,24,56221.05,936378.22
JPN,1999,25,73272.37,965821.71
JPN,1999,26,89030.67,975205.71
JPN,1999,27,100448.87,954254.7
JPN,1999,28,105872.97,927604.54
JPN,1999,29,107499.01,904220.69
JPN,1999,30,103585.93,897958.11
JPN,1999,31,94203.76,863690.71
JPN,1999,32,76013.42,832243.34
JPN,1999,33,58404.09,762169.98
JPN,1999,34,54439.02,810356.97
JPN,1999,35,40647.75,789320.97
JPN,1999,36,30518.57,775342.01
JPN,1999,37,21059.4,758659.1
JPN,1999,38,14456.27,751223.31
JPN,1999,39,9763.19,760201.05
JPN,1999,40,6322.12,775811.59
JPN,1999,41,3568.07,750563.17
JPN,1999,42,2009.04,760445.92
JPN,1999,43,1168.02,786760.46
JPN,1999,44,562.01,812435.06
JPN,1999,45,248,832245
JPN,1999,46,108,887025.98
JPN,1999,47,46,941051.03
JPN,1999,48,16,1022087.51
JPN,1999,49,8,1089394.19
JPN,1999,50,1,1154491.28
JPN,1999,51,2,1165014.92
JPN,1999,52,1,987107.2
JPN,1999,53,0,772939.09
JPN,1999,54,0,815192.42
JPN,1999,55,2,898821.7
JPN,2000,12,0.12,636162.54
JPN,2000,13,3.36,659894.72
JPN,2000,14,39.53,677050.85
JPN,2000,15,187,705486.46
JPN,2000,16,956.02,722469.88
JPN,2000,17,2807.05,733062.9
JPN,2000,18,5355.09,732514.72
JPN,2000,19,10424.18,747438.21
JPN,2000,20,16561.29,774590.04
JPN,2000,21,23532.41,790484.77
JPN,2000,22,30129.53,818066.48
JPN,2000,23,38775.68,843747.65
JPN,2000,24,52364.93,882893.68
JPN,2000,25,68752.21,927600.06
JPN,2000,26,86498.52,960547.66
JPN,2000,27,100256.77,972265.76
JPN,2000,28,106880.89,952021.52
JPN,2000,29,108452.91,924469.3
JPN,2000,30,102765.81,902893.85
JPN,2000,31,95401.68,897361.26
JPN,2000,32,84116.48,863560.39
JPN,2000,33,65400.16,830303.07
JPN,2000,34,49223.87,763170.02
JPN,2000,35,44918.79,810188.8
JPN,2000,36,32734.58,789970.39
JPN,2000,37,22765.4,776034.24
JPN,2000,38,15525.27,759159.81
JPN,2000,39,10467.19,752002.1
JPN,2000,40,6779.12,760526.98
JPN,2000,41,4108.07,776420.53
JPN,2000,42,2230.04,750533.38
JPN,2000,43,1136.02,760565.05
JPN,2000,44,595.01,785813.71
JPN,2000,45,249,811268.88
JPN,2000,46,86,830357.37
JPN,2000,47,37,885062.19
JPN,2000,48,14,938387.37
JPN,2000,49,10,1018269.23
JPN,2000,50,3,1087480.71
JPN,2000,51,1,1150002.86
JPN,2000,52,0,1162698.51
JPN,2000,53,1,983315.53
JPN,2000,54,1,771045.73
JPN,2000,55,0,814361.46
JPN,2001,12,0.12,622062.24
JPN,2001,13,3.29,635966.48
JPN,2001,14,41.6,658827.79
JPN,2001,15,211,676957.78
JPN,2001,16,1078.01,703140.66
JPN,2001,17,3012.04,721401.43
JPN,2001,18,5527.06,733086.14
JPN,2001,19,11092.13,730044.22
JPN,2001,20,16569.2,744240.77
JPN,2001,21,22922.27,768628.12
JPN,2001,22,30001.35,785683.95
JPN,2001,23,38721.46,811363.62
JPN,2001,24,48864.58,834821.51
JPN,2001,25,63296.76,876847.71
JPN,2001,26,79673.96,923988.44
JPN,2001,27,95571.14,959123.65
JPN,2001,28,104590.25,971446.86
JPN,2001,29,106886.28,950638.45
JPN,2001,30,101483.21,924569.83
JPN,2001,31,92345.1,903737.44
JPN,2001,32,81874.98,898120.15
JPN,2001,33,69931.83,863285.51
JPN,2001,34,54177.65,832033.44
JPN,2001,35,40284.49,763648.73
JPN,2001,36,35381.42,811287.29
JPN,2001,37,23915.29,790999.04
JPN,2001,38,16604.2,776833.89
JPN,2001,39,11152.13,760066
JPN,2001,40,6867.09,752430.81
JPN,2001,41,4139.05,761095.38
JPN,2001,42,2402.03,776510.38
JPN,2001,43,1125.01,750611.62
JPN,2001,44,514,759841.12
JPN,2001,45,237,784968.09
JPN,2001,46,105,809805.71
JPN,2001,47,32,828776.25
JPN,2001,48,18,883018.96
JPN,2001,49,6,935713.64
JPN,2001,50,3,1016633.99
JPN,2001,51,0,1083964.94
JPN,2001,52,0,1147916.66
JPN,2001,53,0,1159386.42
JPN,2001,54,0,981283.97
JPN,2001,55,1,770377.54
JPN,2002,12,0.12,604417.42
JPN,2002,13,3.72,621891.66
JPN,2002,14,48.16,635645.78
JPN,2002,15,249,658820.75
JPN,2002,16,1123.01,674933.97
JPN,2002,17,3027.04,701165.52
JPN,2002,18,5646.08,722475.94
JPN,2002,19,11304.16,730577.68
JPN,2002,20,16551.23,727244.7
JPN,2002,21,22583.31,741667.57
JPN,2002,22,29121.4,768132.23
JPN,2002,23,37043.52,785417.18
JPN,2002,24,47195.65,810573.44
JPN,2002,25,58055.8,834155.99
JPN,2002,26,72987.01,876568.27
JPN,2002,27,87557.21,924595.06
JPN,2002,28,100303.39,959780.95
JPN,2002,29,106919.49,972781.56
JPN,2002,30,102200.42,951907.37
JPN,2002,31,93071.29,926217.23
JPN,2002,32,81485.13,905158.59
JPN,2002,33,70777.98,899686.62
JPN,2002,34,58952.82,864974.27
JPN,2002,35,43822.6,833385.19
JPN,2002,36,31522.44,764900.21
JPN,2002,37,25976.36,812490.94
JPN,2002,38,17860.24,792118.03
JPN,2002,39,11860.17,777850.31
JPN,2002,40,7577.1,760923.73
JPN,2002,41,4304.06,753003.58
JPN,2002,42,2499.04,761339.6
JPN,2002,43,1253.02,776713.4
JPN,2002,44,567.01,750618.79
JPN,2002,45,229.01,759476.52
JPN,2002,46,98,784391.74
JPN,2002,47,42,808916.53
JPN,2002,48,13,827760.87
JPN,2002,49,14,881711.32
JPN,2002,50,1,934039.63
JPN,2002,51,2,1014373.21
JPN,2002,52,5,1081616.45
JPN,2002,53,1,1144976.32
JPN,2002,54,1,1156292.27
JPN,2002,55,0,978632.66
JPN,2003,12,0.11,589109.01
JPN,2003,13,3.44,604412.57
JPN,2003,14,45.45,622122.54
JPN,2003,15,239,635924.84
JPN,2003,16,1046.01,657187.51
JPN,2003,17,2629.03,673483.96
JPN,2003,18,5152.06,702011.32
JPN,2003,19,10466.12,719572.19
JPN,2003,20,15916.18,726957.93
JPN,2003,21,21290.25,723684.69
JPN,2003,22,26774.31,740154.47
JPN,2003,23,34437.4,767238.92
JPN,2003,24,43651.51,784304.43
JPN,2003,25,54319.63,809496.48
JPN,2003,26,65680.76,833463.69
JPN,2003,27,80434.93,876655.24
JPN,2003,28,93005.08,924496.27
JPN,2003,29,102539.18,960320.25
JPN,2003,30,101772.18,973473.51
JPN,2003,31,94170.09,952722.99
JPN,2003,32,82295.95,927439.21
JPN,2003,33,70590.82,906262.99
JPN,2003,34,59760.69,900919.94
JPN,2003,35,48390.56,866114.41
JPN,2003,36,35150.4,834565.93
JPN,2003,37,23648.28,765816.81
JPN,2003,38,19451.23,813609.45
JPN,2003,39,12850.15,792940.77
JPN,2003,40,8097.09,778812.08
JPN,2003,41,4749.06,761690.96
JPN,2003,42,2690.03,753296.4
JPN,2003,43,1325.01,761636.72
JPN,2003,44,617.01,776808.3
JPN,2003,45,240,750400.05
JPN,2003,46,85,759079.29
JPN,2003,47,39,783694.37
JPN,2003,48,26,807981.36
JPN,2003,49,12,826562.46
JPN,2003,50,6,880174.16
JPN,2003,51,6,932067.63
JPN,2003,52,0,1011959.68
JPN,2003,53,4,1078626.72
JPN,2003,54,2,1141900.82
JPN,2003,55,1,1153027.71
JPN,2004,12,0.12,585448.67
JPN,2004,13,3.41,588874.61
JPN,2004,14,41.47,604555.16
JPN,2004,15,191.01,622096.22
JPN,2004,16,956.01,634861.6
JPN,2004,17,2443.02,656776.9
JPN,2004,18,4897.04,674051.87
JPN,2004,19,10059.09,699187.73
JPN,2004,20,15255.14,715431.87
JPN,2004,21,21208.19,721626.7
JPN,2004,22,26069.24,720184.29
JPN,2004,23,32593.3,736460.32
JPN,2004,24,41361.37,763658.6
JPN,2004,25,51503.46,780741.61
JPN,2004,26,62669.56,806942.71
JPN,2004,27,73823.66,832553.52
JPN,2004,28,85607.77,875906.73
JPN,2004,29,96618.87,923891.58
JPN,2004,30,100302.91,960098.65
JPN,2004,31,96307.86,973064.98
JPN,2004,32,85440.77,952711.99
JPN,2004,33,72569.65,927147.62
JPN,2004,34,61285.55,906232.76
JPN,2004,35,50668.46,900440.17
JPN,2004,36,39903.36,866034.09
JPN,2004,37,27364.24,834614.02
JPN,2004,38,18040.16,765350.9
JPN,2004,39,14247.13,813725.66
JPN,2004,40,8819.08,793137.14
JPN,2004,41,5137.05,779245.81
JPN,2004,42,2720.03,761337.8
JPN,2004,43,1431.01,752896.92
JPN,2004,44,683.01,761386.47
JPN,2004,45,282,776475.19
JPN,2004,46,109.01,749885.99
JPN,2004,47,54,758251.5
JPN,2004,48,22,782909.43
JPN,2004,49,16,807065.54
JPN,2004,50,5,825390.15
JPN,2004,51,5,879000.67
JPN,2004,52,3,930322.6
JPN,2004,53,0,1010063.42
JPN,2004,54,2,1076603.81
JPN,2004,55,1,1139761.67
JPN,2005,12,0.11,582594.72
JPN,2005,13,3.3,585645.47
JPN,2005,14,38.6,588637.3
JPN,2005,15,171,603289.32
JPN,2005,16,812,620749.72
JPN,2005,17,2180.01,633460.86
JPN,2005,18,4361.02,655351.31
JPN,2005,19,9007.05,671234.52
JPN,2005,20,14255.08,695663.78
JPN,2005,21,20083.12,710747.19
JPN,2005,22,25416.15,717935.97
JPN,2005,23,30551.17,716297.33
JPN,2005,24,37830.21,732902.34
JPN,2005,25,47452.27,760008.38
JPN,2005,26,57794.32,778309.19
JPN,2005,27,68497.39,806190.4
JPN,2005,28,78001.44,832386.98
JPN,2005,29,87584.49,875609.76
JPN,2005,30,92065.52,923847.69
JPN,2005,31,91657.51,959946.55
JPN,2005,32,85078.48,972798.01
JPN,2005,33,74023.42,952236.12
JPN,2005,34,61877.35,926898.51
JPN,2005,35,50463.28,905463.23
JPN,2005,36,40367.23,900191.54
JPN,2005,37,29668.17,866175.74
JPN,2005,38,19981.12,833802.18
JPN,2005,39,12961.07,765506.82
JPN,2005,40,9220.05,813724.52
JPN,2005,41,5433.03,793241.46
JPN,2005,42,2913.02,778774.85
JPN,2005,43,1461.01,760901.31
JPN,2005,44,723,752656.13
JPN,2005,45,331.01,760974.22
JPN,2005,46,126.01,775904.69
JPN,2005,47,53,749141.57
JPN,2005,48,33,757710.42
JPN,2005,49,21,782221.37
JPN,2005,50,12,806205.08
JPN,2005,51,8,824643.45
JPN,2005,52,5,877898.28
JPN,2005,53,1,929273.93
JPN,2005,54,2,1008934.33
JPN,2005,55,6,1075338.5
JPN,2006,12,0.11,580797.28
JPN,2006,13,3.08,583331.64
JPN,2006,14,37.81,585651.42
JPN,2006,15,182,587250.87
JPN,2006,16,784.01,600949.73
JPN,2006,17,2287.01,617981.51
JPN,2006,18,4205.03,630228.43
JPN,2006,19,8475.07,652044.7
JPN,2006,20,13845.12,668343.38
JPN,2006,21,19926.17,693098.9
JPN,2006,22,25916.21,708518.09
JPN,2006,23,31518.26,716259.38
JPN,2006,24,39025.32,715137.04
JPN,2006,25,46694.39,732096.16
JPN,2006,26,57272.47,759636.82
JPN,2006,27,67837.56,778689.47
JPN,2006,28,77776.64,807265.27
JPN,2006,29,86192.71,833546.97
JPN,2006,30,90681.74,876571.9
JPN,2006,31,91485.75,924854.84
JPN,2006,32,88483.73,960829.76
JPN,2006,33,79414.65,973410.33
JPN,2006,34,67713.56,952693.79
JPN,2006,35,55252.45,927114.47
JPN,2006,36,43729.36,905805.51
JPN,2006,37,32661.27,900761.3
JPN,2006,38,23741.2,866509.91
JPN,2006,39,15392.13,834087.63
JPN,2006,40,9446.08,765825.29
JPN,2006,41,6253.05,813818.54
JPN,2006,42,3362.03,793200.04
JPN,2006,43,1795.02,778685.46
JPN,2006,44,752.01,760808.16
JPN,2006,45,324,752478.72
JPN,2006,46,114,760597.13
JPN,2006,47,42,775393.16
JPN,2006,48,32,748729.77
JPN,2006,49,10,757266.72
JPN,2006,50,1,781600.47
JPN,2006,51,3,805557.75
JPN,2006,52,2,823974.52
JPN,2006,53,0,877216.96
JPN,2006,54,1,928619.8
JPN,2006,55,2,1008226.35
JPN,2007,12,0.11,589329.28
JPN,2007,13,2.96,581799.51
JPN,2007,14,35.94,584060.02
JPN,2007,15,173,585650.38
JPN,2007,16,725,585847.05
JPN,2007,17,2031.01,598600.12
JPN,2007,18,4113.03,615194.65
JPN,2007,19,8169.05,626969.58
JPN,2007,20,13222.07,648729.56
JPN,2007,21,18682.1,665457.74
JPN,2007,22,24567.13,690501.49
JPN,2007,23,31381.17,706299.5
JPN,2007,24,38328.21,714586.91
JPN,2007,25,46078.25,713977.22
JPN,2007,26,54774.3,731313.45
JPN,2007,27,65291.36,759258.24
JPN,2007,28,74454.41,779056.79
JPN,2007,29,83444.46,808318.65
JPN,2007,30,86855.48,834692.24
JPN,2007,31,87564.48,877555.44
JPN,2007,32,85821.47,925869.21
JPN,2007,33,80610.45,961682.38
JPN,2007,34,71761.39,974032.29
JPN,2007,35,59651.33,953114.97
JPN,2007,36,47224.26,927348.33
JPN,2007,37,35293.2,906081.91
JPN,2007,38,26065.14,901317.04
JPN,2007,39,18335.1,866838.51
JPN,2007,40,11548.06,834312.45
JPN,2007,41,6205.03,766116.22
JPN,2007,42,3975.02,813888.86
JPN,2007,43,1981.01,793103.3
